entrezgene_id	Y100l2fc	PM100l2fc
10859	0.978165056	0.541940203
81857	0.355671778	0.598103458
11024	0.893917435	0.587555239
6618	-0.492466763	-0.326538791
28974	1.23719693	1.136790217
10469	-0.247366728	-0.985927135
729440	-0.009051554	-0.838069919
9466	1.144720264	1.312180093
7138	1.425634268	2.264749765
51231	-0.833350488	-0.579876235
26017	0.800914782	0.43532987
22870	0.182515406	0.848088019
9441	-2.061480364	-2.410079867
64926	0.044636899	-0.587227961
10270	-1.49290777	-1.730215823
79852	0.704935906	0.943570219
898	-1.715246457	-1.070159198
8725	0.538049579	0.790284318
9141	0.431614959	0.654161247
84079	-1.277090098	0.291929545
6217	1.271939545	1.245220358
9149	-1.472873168	-2.027924043
2821	0.758518927	0.711488751
208	0.765564549	0.866242513
23646	1.21334376	1.595823169
51588	-1.697905194	-2.207936294
9253	-1.688329678	-1.534784746
10148	1.397672563	-0.448117168
55702	-2.994466536	-3.516870949
1155	0.936748235	1.157624179
5438	1.101101935	1.29869872
6510	1.124745711	2.206050078
25865	-1.600474401	-1.682974266
58509	-0.680977787	-1.039653384
26093	-2.183173264	-1.543255043
51343	-2.095223378	-2.357822829
27113	1.592781641	1.638576503
7040	0.843113138	1.550416192
22898	-0.267181205	-1.000439757
55101	0.81819392	0.989313427
1089	0.661458838	1.895786991
79784	0.752217158	0.865678709
3386	1.177967947	1.966463083
6223	1.548803782	1.641833163
29997	0.719153333	0.495007384
7087	2.02218648	2.432608928
2109	1.296031749	1.20782098
945	0.973272982	1.133861476
29086	1.038561676	1.175659865
7297	0.826316021	1.087308791
11140	1.169156861	0.980847397
8775	0.803348863	1.03820124
10567	1.370180323	1.457183838
56917	0.34359584	0.976962469
1954	0.767335407	1.193294974
10945	0.861217943	0.957300637
9266	-2.036005248	-1.562185703
83743	-1.958951504	-3.591151307
2906	-1.543440195	-1.654786169
6320	1.387423916	1.485677372
22900	0.699100398	0.846233168
3978	0.645349676	0.771656751
946	0.558215691	-2.177162044
7728	-0.063862159	-1.419661049
8605	0.542814693	0.376294465
	1.57768817	0.875025109
9545	-0.443843438	-0.818089924
374882	1.227123072	1.42572784
828	2.020248532	1.229947745
64748	0.85367811	0.548285643
54854	1.981413713	-0.828673294
587	1.312727371	1.444530324
54531	-2.177673928	-2.550359212
57664	0.789602886	1.278668252
5518	0.879145017	0.65057458
30000	0.946029859	0.922237864
51398	1.615817486	1.815342167
2639	0.876490999	0.795088318
10990	1.663049405	1.288659955
10661	-2.709517644	-4.465476257
1777	1.202750481	2.005882303
79165	-2.145699677	-2.845160437
26121	0.85441131	0.739126956
29844	0.809512199	-0.019725104
3718	0.710065824	-0.507610708
6142	1.383958954	1.445304355
27106	-0.703407734	-0.38898318
5296	0.893062101	1.45369181
5864	-1.658521597	-4.441268072
51477	0.780456352	1.370113882
8178	-2.433261168	-3.494674837
23373	-0.767617584	-0.586176824
11316	1.046587206	1.024273551
93436	-0.468478986	-1.453881041
10430	1.361599425	1.672572956
57817	1.290957848	-0.874975633
7392	1.150568732	1.620250958
79036	0.842440727	0.738546781
23770	1.289223101	1.759546787
57794	-0.527549436	-1.139160176
7561	-4.609565574	-2.692785877
6324	1.244778946	0.170388354
80714	-0.927269597	-1.518480129
2077	-1.856691072	-2.296021469
2931	-0.388031077	-1.221618968
57130	0.866072588	1.204219323
64763	-2.273931546	-3.272047635
23094	-1.566215075	-1.738120381
23474	0.997951901	0.994999621
199731	0.845759564	1.517739685
23080	-1.891720786	-1.44022253
85865	-1.187075314	-1.514797386
10156	1.039244822	1.261603763
1021	-2.045267768	-0.878473556
27000	-1.255631423	-1.751268886
10135	-1.14129967	-2.151779095
221830	-1.320451181	-2.009179286
5294	-1.011296245	-2.149195924
5445	1.204771256	1.617086917
3696	-2.596057293	-2.83913096
26959	-1.885810126	-1.930354509
6671	-1.657677167	-0.985876837
29062	-1.375419458	-0.951723439
79872	-1.859712556	-1.707875588
136319	0.560129097	0.667108184
51678	-2.355953442	-2.33916673
1687	0.6225649	0.888081555
11033	0.303109307	1.421870796
22797	-0.732716661	0.141911433
94239	0.774232957	1.012631949
858	0.962674991	2.186757413
857	0.215251346	3.366187899
4233	-2.806324101	0.098561895
140545	0.761719215	1.753600252
10049	0.431189144	-0.252894122
221927	0.15811463	-0.565406126
79974	1.153831453	1.547984723
11112	1.151073147	1.094948034
8887	0.55707663	0.898481072
54504	1.328428125	1.775970237
1124	-0.930426489	-0.202269421
2887	0.578049678	2.110961468
23242	-1.621649112	-1.566753011
6804	-1.135593127	-1.578565779
10392	-1.910667185	-1.255249295
2617	0.627666429	1.319500108
2051	0.520826324	1.059476812
835	-0.936556608	-0.918580981
51142	1.269193099	1.326327148
6369	0.986403051	1.393265985
3315	1.292309981	1.572898482
11333	1.025358808	1.460347998
8896	0.705684135	1.112539956
26024	-1.01998557	-1.688090434
7586	-0.966782605	-0.454985484
29886	-0.80175518	-1.123393253
4521	1.102418117	0.564772022
6878	0.886136049	1.038500307
8976	-1.53730818	-0.974004899
7965	-1.345461043	-2.558155971
7036	0.135197003	1.248838118
64598	1.317409393	1.505654585
5118	1.473554815	1.575825121
55131	-0.718203717	-1.376291409
84132	-3.13180818	-4.25453525
3614	1.198525507	1.636497497
3268	-0.832571722	-1.552996505
23658	1.063754682	1.297775561
5054	-0.127781863	0.92906415
1174	1.124072947	1.549486981
346606		0.143188179
8985	1.049561753	1.473399572
6119	0.728567494	0.842155043
10467	1.060643061	0.882444874
24146	1.523303992	1.226682751
9678	-1.594502389	-0.871562728
4899	-2.787172112	-4.070529218
95681	0.673380077	0.89625916
643641	0.848890557	0.162102911
57037	-0.89339021	-0.82697887
653857	1.738078169	1.290753971
196	-2.831407246	-2.930397354
54927	0.625362926	0.645490075
26157	-0.7433823	-2.378808511
28959	1.287363335	1.604917206
2737	-3.70888154	-4.532895505
5683	1.1092937	0.955091929
64983	-0.395519538	-1.155186609
55744	0.906754775	0.756669965
644	0.594426953	0.254646406
55665	-2.364792337	-3.702971548
6009	0.748048874	0.840008523
51422	-1.153986716	-0.6854344
5425	0.692723059	0.511610117
9275	-1.024934414	-0.840104374
7458	0.440509507	0.239803605
10927	-1.36467615	-0.546863401
54981	0.984547653	1.334705866
23731	0.953753628	1.525160589
7464	-0.657898697	-0.386924584
10952	0.576480432	0.456389082
727	1.019294253	1.530118803
7091	-2.021541533	-1.682016331
22949	0.840240403	1.254903606
64420	1.152085357	1.370020889
80709	-1.367783565	-0.97442883
944	0.671375712	1.103141134
1759	1.111767008	1.21484919
203	1.608536077	1.944889033
55664	-2.592202585	-2.815460375
55848	1.002397253	1.31965404
57589	-1.825260464	-1.252328084
23081	-1.313754964	-1.178092804
23189	-2.20367182	-4.12066221
23413	0.56155149	0.320244311
7016	-0.734980766	-0.417794015
9827	-1.34243518	-1.355902699
23586	-1.512478692	-1.619216634
8721	1.091414842	1.501478063
169792	-2.705627804	-0.954638258
573	1.05961324	1.269374482
2889	-1.108379574	-0.868458545
56654	1.513106558	1.493127995
320	-0.98404306	-0.220471834
23064	-2.907155081	-2.422082161
5730	1.318158313	1.327733185
20	0.818234029	1.521323737
6461	-0.457572203	-1.022034131
54926	-0.984414293	-0.375817545
51104	-3.319596817	-3.175425818
51010	-1.078831693	-1.825185155
7763	-2.140018768	-1.976931973
9124	-0.391051933	-1.623270594
54619	-0.599761877	-2.03775281
2625	-1.393332873	-3.300824715
3257	1.050039307	1.33444396
5264	0.996177337	1.583618997
83937	0.627203216	0.075639847
23268	-2.897196144	-3.577452488
22841	-2.091269039	-0.634156079
10613	0.488103713	1.077128341
8661	-1.069388609	-2.299761418
9033	1.107430508	2.323194442
79009	-1.715141193	-0.85807793
11196	-1.000522759	-0.892217321
11101	-1.104334055	-1.261467615
54780	-0.390730019	-1.312470233
219699	0.230210101	1.884326761
64072	0.944526749	1.429968524
64115	0.811472098	1.67306944
10367	0.541890097	0.744479265
54462	-1.804954079	-1.461779616
657	-1.829643192	-0.637171508
59	1.044022048	1.649182082
3988	1.1043381	1.424259616
56652	-1.922666556	-1.626556566
84445	-1.247650718	-0.880162262
6468	0.554633196	1.291276877
80351	-1.212374993	-1.350988398
8729	-0.340025912	-0.922684582
57584	-1.128664536	-0.49159553
22849	-1.421493226	-0.821168785
79176	0.43227064	-0.759836721
79004	1.327975605	1.433661365
51684	-2.893108609	-3.651993339
64077	1.361485133	1.911681243
23185	-2.286663546	-2.654886951
23560	-1.602545085	-2.336997601
26098	-2.056446213	-2.913524935
56647	0.420873334	0.805876044
55149	-1.769855084	-1.171617476
9644	-0.812395178	-0.416332991
10531	0.651588975	0.627074909
1326	-1.268360824	-1.567194915
10539	0.671672523	0.672443116
54906	-1.241136112	-2.108642756
9126	-1.252926738	-1.848567067
8036	-1.622167627	-0.659335653
8030	-1.706053724	-2.081417149
8453	-1.413743303	-2.030165389
219771	0.454824764	1.281091932
27338	1.754738091	1.40011233
6158	1.391301758	1.402869918
57178	-2.74317634	-3.3024367
10105	-0.632543886	-1.433108953
64081	0.923517672	1.931087286
81619	-1.506147942	-2.185370053
57532	-0.89631287	-0.874286749
28964	-1.292417679	-1.283802696
6143	1.221244244	1.437484115
84961	-0.724444838	-0.036573638
7343	-1.488566569	-1.264152367
1440	1.318011081	-2.208874664
5709	-0.227874194	-0.86251409
22794	-0.469036142	0.643006288
7473	-1.799639437	1.360292843
5889	0.48476053	1.21892247
5414	0.94070412	1.93152195
9110	-2.338186318	-2.49698249
5023	0.772066686	1.177845965
9570	-0.673299665	-1.351107993
80279	1.010069614	1.125490929
10951	0.945338915	1.011939683
9487	1.007284053	1.211012372
2584	0.713943871	1.039929281
57508	-1.185619123	-0.556616209
9969	-2.651990519	-2.516632669
2027	1.303041665	1.130031636
5216	1.011248137	0.965335687
26001	0.787555825	0.949582863
8402	0.999232128	0.934793957
51655	7.355121487	5.743590255
10743	-1.506761387	-1.513530145
708	0.886828574	1.070303586
1362	0.781866181	1.538045253
9527	-1.865398596	-2.303924278
57003	0.688880495	1.31267287
51003	0.120033413	-1.181806302
1819	0.745999787	0.637456179
117246	-0.683144414	-1.893178319
11216	-1.147775	-1.297604483
6603	-0.477617605	-0.799169094
3384	1.034602974	-0.239815312
9144	0.859094587	0.835701277
55813	-1.055698591	-1.584236498
9267	-1.421304586	-1.416795513
5717	-0.582445094	-1.801621433
3959	1.250154643	1.454843086
6347	0.544889041	1.218503018
6346	1.437746268	-1.908462497
5193	-1.097591861	-2.460394525
2648	1.534188898	1.739274314
5878	0.889892295	1.249412054
4669	0.712472507	1.241780165
3292	-1.26419638	-1.785337471
6945	-0.902258393	-1.814797945
51225	0.012366218	-1.233993969
2145	0.338121662	0.737788358
1748	-0.919093172	1.361396131
84687	0.315645695	0.473883481
51264	-0.585965644	-1.077965959
10493	1.018122301	1.636172262
55379	-0.571788154	-1.263200846
8153	-0.423062013	4.143003693
239	2.114402709	1.349969955
10014	0.073330123	0.675366061
8714	0.885936317	1.50320523
64750	-2.038823863	-0.964793905
9120	-2.692053936	-1.647545647
5573	0.511306425	0.490987186
54757	-0.075825037	0.939412104
7531	0.255319644	-0.403566949
29098	1.393657544	1.547533926
1801	-0.583428285	-1.084268719
5608	0.46313007	2.166414335
25979	1.054628105	0.65931713
7126	-1.524359082	-2.015108748
90410	1.154553012	1.682076189
27346	0.036886185	-1.309733873
30850	-1.360464795	-0.29017679
5376	-0.468356386	-1.023742792
9094	0.902043763	0.636647619
230	1.783821977	1.338087197
83871	1.008123497	1.154054213
57649	-1.92120867	-1.509233484
55161	0.930574665	1.12489774
57606	-0.684217778	-0.150474912
54940	0.945498689	1.490345589
26511	-2.053750227	-2.77979839
4790	-2.806503506	-3.153084166
374	0.749273092	-2.60958179
4126	1.003412103	2.031822629
1998	-2.464835179	-1.48725817
23158	-1.335400761	-1.332593877
27309	-1.328316259	-1.148649497
2549	-3.011332966	-1.032123484
11275	0.644471451	0.755032668
3558		-0.037615315
1363	0.849504005	1.342851564
6164	1.413801445	1.270361256
7466	0.236934442	0.601981686
80273	-0.27106148	-0.716641373
54433	-1.531988896	-0.411282355
2483	-0.950770939	-0.895752948
1182	0.296840288	0.755200489
51809	0.969619828	1.664521871
23321	-1.817836966	-0.592413571
56606	1.129381356	1.735289085
55294	-1.513315238	-1.34291127
55247	-0.369530576	-2.9502667
7468	0.48298023	0.701940809
57620	-0.977277857	-0.238814008
10227	1.248880367	1.519611365
683	1.319026781	1.751198068
9693	-2.470112715	-2.511917722
51274	-1.351258408	0.04809077
51088	0.579855296	0.935387502
64151	-3.230585402	-3.060255543
7358	-1.155295853	-0.993161503
1410	-0.314720249	1.72566467
10553	1.122136481	1.584942424
1075	1.616653983	1.876809497
91057	1.657916183	0.245466774
8882	-0.642240234	-0.197271569
23788	0.505087037	-0.052598104
3312	0.527012483	0.502016872
4013	0.52584902	0.685897222
3338	1.372197087	1.808027923
54414	1.233347999	1.604857978
9404	0.403915	0.258177606
23220	-2.998053246	-4.023206939
10938	-0.929073913	-2.400245779
5007	-1.601267469	-2.680646335
81622	1.119712707	1.726468333
83480	-1.751348881	-4.472663854
51111	-1.831321991	-0.742984245
55572	0.591670133	0.45506364
55291	-1.554300916	-2.191608288
51338	0.96314011	1.064779732
595	0.753433448	-0.832775639
79080	-0.458748178	-0.808684333
79073	1.095106135	1.548097418
10612	-1.177822441	-1.012893153
26973	-0.235219249	-0.779925969
25906	1.064281814	1.302206321
2352	1.6487752	1.97639095
50862	0.832218862	1.284348735
1982	0.675857026	1.303416859
3587	-2.211704207	-2.704556758
9354	-0.929878626	-0.648744013
1656	-1.027811479	-0.797987645
867	-1.347322023	-1.26248573
5818	-0.820692236	-0.284818546
10114	-0.948107731	-0.228359543
8050	-0.513786725	-0.996504135
6506	0.302342639	0.792231635
29099	0.615017307	1.047652769
51296	1.009902869	1.386173034
921	-1.283678639	-0.666755227
84680	0.705856582	1.062229519
4192	1.414521217	1.501173049
55626	-2.985528334	-3.449916674
8567	-0.463771445	-1.725993161
114971	1.215634839	1.854270104
79829	0.903009913	0.663094699
833	0.669068067	1.380398035
5002	0.685741475	1.096670144
975	1.343301437	1.631292704
29125	1.349230083	1.10118585
10944	0.418911558	0.739792119
9600	0.722099797	0.631049991
6207	1.078614071	1.212673972
9049	1.115154793	0.819586143
4928	-1.10428476	-1.823259048
4728	0.995082064	1.173916251
10312	0.818734341	0.936088741
5450	-1.009194658	-2.353026453
5715	0.57324577	0.726985439
25766	0.63042465	1.625501795
11108	-1.514999175	-0.851683525
9976	-1.032370514	-0.496216873
84274	0.920877175	0.903499726
6404	0.667197022	1.823298923
65981	0.358312135	1.298067489
83892	-2.064313309	-3.074935839
4598	-1.327259906	-3.258357671
81566	-0.682980204	-1.934324463
10645	0.067851095	0.476197298
51411	0.940971752	1.033989752
51561	1.441051818	-0.135360104
506	0.829732647	0.984320329
605	-1.457490232	-1.928450068
65117	-2.042361117	-1.556650574
1594	0.712161085	-1.440657954
57460	-1.895874139	-1.068236684
10988	0.03260354	-0.729106973
4048	1.087965781	1.656715014
6539	1.259987759	2.455782298
55846	0.389096644	1.039853603
2305	-0.322101215	-1.48292563
57097	-1.130037038	0.600005775
10094	1.18235665	1.526161377
51699	0.654516691	0.816897183
10019	-2.109420081	-2.848641033
80824	-2.078817003	-1.191714794
1389	1.16241481	1.552601289
80724	0.694968222	0.915512358
217	1.476176105	1.939472362
1027	-0.16785994	-1.561169807
80018	-0.474054128	-1.033423653
83445	1.011237347	0.920896309
6337	-0.018958438	1.425946747
4055	0.560664663	0.460194915
8099	1.067775746	1.586601099
4940	0.447646699	0.673049778
8437	-3.119517824	-2.905194532
397	1.020255271	1.061792584
2967	0.23630267	0.748061332
1967	0.764941705	0.702679651
57696	0.044792542	-1.060762678
81539	-0.120136886	0.887427571
79794	0.460944446	0.074805001
7421	-1.311256021	-2.470511853
22818	0.909755318	1.029575025
23329	-3.44395583	-3.12323363
55832	-0.711187042	-1.271512412
55801		-0.344199286
56890	-0.54919528	-1.158707374
4848	-1.610735327	-1.251628419
8914	0.68168801	0.8466282
11052	0.681334809	0.095485886
51258	0.59506004	0.872183828
2597	1.116903579	1.030639467
4839	-1.166257823	-2.414984731
1108	0.144179505	0.549278087
84519	0.6786576	1.355980616
23074	-0.961819366	-0.446061127
50813	0.41125385	0.064148333
51147	0.188358316	0.977878597
56994	1.478705149	1.970348548
8078	0.548688918	0.42756426
7167	1.13068051	1.065425762
84727	1.198648352	0.091424227
2026	1.059158482	1.357650739
113246	1.910986548	1.678066048
5777	-1.067398626	-2.417837822
10162	0.76426781	1.239863741
51559	-2.436565401	-1.029226953
3945	1.401811587	1.628701961
5564	-0.865799749	-1.37386751
29915	-1.712682924	-1.872303769
6489	0.207545244	-2.563521079
50856	0.985386371	2.572112741
11021	-2.560637449	-3.680989231
1911	0.35464838	1.014608513
1337	1.295324703	1.315212909
26127	0.49204826	1.209310614
10384	0.694525473	1.066297576
51567	-0.905239196	-0.920078264
29940	-0.807188506	-1.228913547
51389	0.851066163	1.18778794
51522	1.385729944	1.757076358
55003	-1.57796983	-2.986326254
2651	-2.052932454	-1.579447917
4739	-3.502395227	-4.173029696
84830	0.988862896	1.342294471
25842	-1.834256667	-2.685990764
254394	-1.59443718	-2.53416568
8732	-1.388083181	-2.261503668
4121	0.697219119	1.154676036
57515	0.644597616	1.220656027
51020	0.97949282	1.354939825
135114	0.928862906	1.640524957
135112	-0.990019363	0.792188156
9750	-0.696033347	-1.356845526
23328	-2.302012495	-1.355481047
10090	-1.379871399	-0.302714662
80329	0.574788875	2.226733038
26271	-1.298407337	-1.977865422
54516	0.808963583	0.8228721
5467	-1.305824517	-2.026156765
2178	-0.132091217	-1.603542082
1432	-1.507988237	-1.864217014
6428	-1.347912623	-1.514397788
4172	-0.132116284	-0.652019778
9025	-1.246847607	-0.466229198
221692	-1.338264301	-1.632959922
266727	0.731982557	0.754674589
26268	0.713798734	0.947193525
9308	-3.497884565	-2.999227958
23195	-0.485246779	-0.779330767
55776	-1.098962163	-2.361189452
60468	-0.235178789	-2.331819417
26036	-1.313568325	-1.28420795
9532	-0.148127863	-2.243079739
26235	-1.552736128	-1.263484335
892	0.513794428	1.138403824
1871	-3.300282379	-3.17506214
9439	-0.779170278	-0.024277054
8936	0.352286707	2.147967627
7915	1.005846056	1.528568679
8875	1.024512717	0.698391319
55856	0.516675719	0.655132354
6206	1.537288508	1.856302778
51053	-1.330753552	-2.515837718
8724	1.155420663	1.525687114
10475	-1.099414437	-1.237893525
5191	1.214425838	0.607049247
9841	-1.950367593	-2.093443666
9896	0.522975681	1.32312104
51696	-1.573697566	-1.459511502
7957	0.466274425	0.871230374
7922	0.739788427	0.802406451
1235	-1.157352069	-3.338869227
51596	1.002433999	1.350718582
9444	-0.924573868	-0.305611782
7942	-1.62179992	-1.830422405
705	-2.20468566	-4.507236315
84498	-1.797420574	-2.181919118
6908	-2.082766805	-2.702968177
23506	-2.034038091	-2.048637597
5528	-0.456172643	-1.010481974
51069	-0.666373928	-1.124649337
6722	-0.775771612	-0.560984948
23113	0.917174875	1.165544319
10591	1.156239695	1.195786859
56940	0.268176197	0.960003971
1347	0.908623108	0.914466758
55754	0.652565815	1.073772538
2762	1.452776177	1.596380149
26054	-0.854806854	0.527183937
8899	-0.699790823	-1.006947747
7272	-3.442117975	-3.422196683
2030	1.106068823	1.875695409
11120	-0.157206522	-0.564080243
57666	-0.730583394	-0.411129304
9450	1.361934405	1.569203345
55914	-2.49124714	-2.074878299
23438	-0.555991331	-1.576058027
83594	-1.344862281	-0.618790215
55722	-0.961042237	-2.362392839
4124	0.52165426	1.541688861
11044	-1.360244116	-1.085205265
3157	-2.534761561	-2.523174932
1611	1.192843868	1.514810139
10902	-1.839777404	-1.037438322
10112	-2.796800507	-3.082000072
23530	0.909693549	1.272781071
10884	-2.037438372	-3.202443788
3313	0.702049938	1.527252104
23107	-0.508572186	-1.541823591
5201	0.688179264	0.489157773
10307	0.782040747	1.28160227
55374	0.948838039	0.88169213
6678	1.021019688	1.729981742
3156	-2.374814785	-2.379136038
10087	-1.160693732	-0.992690665
23197	-1.816344803	-2.722257127
3702	-0.69628619	-2.900754028
55819	1.473043871	1.972475202
411	0.945516734	1.34901377
9685	-0.510285255	-0.983864856
57472	-1.108032685	0.111453585
64083	-2.195862833	-3.557275894
10923	0.861996496	1.393509421
5144	-2.38918333	-2.865511561
55299	-2.129698011	-3.874497315
10007	0.739372149	1.190181624
51294	-1.502726858	-0.56470819
6500	1.261486846	1.50010073
9631	-1.387942929	-2.021382154
5515	-0.682681231	-1.412413255
2908	-2.359325722	-1.50246637
56951	0.627600249	0.853508014
23398	-1.248140775	-0.780890358
373	-1.81654532	-1.754153724
10802	-1.280957901	-2.184711668
79770	0.612572861	0.205302707
5917	-1.008824667	-1.92753099
23286	-0.764884324	0.133135543
9555	0.7960675	1.223756915
10915	-0.892999032	-0.994445014
1809	0.307450209	-1.274237544
4090	-1.984857552	-1.603644544
1452	-1.256193168	-1.709370626
22993	-0.816842241	-1.772180818
57222	0.936199902	1.336433247
5159	0.288487831	1.103763191
1044	2.052625525	1.777099552
8992	1.200939291	1.624982718
662	-1.436465358	-1.449629352
80315	-0.810870406	-0.015430473
3274	-2.747615827	-2.089393376
1627	0.41316898	0.688106515
23567	-1.235403896	-1.533133213
93973	-1.495437402	-2.206978373
55171	-2.66092046	-2.502600597
51300	1.06639941	1.204767257
604	-1.622007809	-1.471712069
942	0.772292475	2.085383531
56954	1.091446438	1.512554105
26355	0.837728366	1.179004703
5096	0.842863118	1.251165286
7337	-1.634125538	-1.477136564
25852	-0.638067481	-0.335455075
5947	1.177923462	0.328358342
9616	0.821328807	0.821758072
54464	-0.925406737	-0.97144533
8850	0.996106633	1.835561753
7474	-1.236994267	-1.986630988
5210	-1.313441793	-1.499894986
1294	-0.317936831	1.118263996
5576	0.26600293	0.425825377
3280	3.246376963	1.82946338
23527	-1.092418418	-0.853379033
1894	-1.589126059	-0.75737094
2771	0.853850822	1.399067067
10342	-1.280653833	-1.746525396
11334	0.83756052	0.816425037
6152	0.919731389	1.043580572
868	-2.22974027	-1.506324459
7372	-1.719424982	-2.338332965
22916	0.591802552	0.768986081
23150	-1.813601826	-1.133651071
54946	1.125538166	1.584853778
5361	-0.547980442	-0.621981998
80325	0.729120764	0.95511249
50512	1.29800262	0.675775011
23276	-1.618527788	-2.144864452
22937	0.704659574	1.162646469
51409	1.456305305	1.500485018
1154	-1.251506043	-3.249859091
7867	0.701992577	0.735738247
9136	-0.852350276	-1.172615929
10057	0.771967776	1.165655733
84836	1.155699694	1.711390389
10289	0.06324941	1.00225482
54800	-1.65067708	-0.791042552
25981	0.445799171	0.562843638
92999	-0.993560619	-1.115764947
4820	0.554469741	0.774978775
1181	-0.989227236	0.041207635
27086	-2.982751137	-2.011967693
28972	1.084654781	1.566667677
6787	0.924387857	1.245018319
54891	-1.224343261	-0.560024912
1933	1.434990493	1.367585311
1716	0.993442728	1.035234557
81562	1.265735507	1.710134783
6242	-0.365394341	-1.661060079
3552	-0.379731387	-1.562057958
6364	2.48547632	2.00375353
200576	-1.085273367	-0.797386054
51011	0.62037491	0.869262703
10120	0.889637291	1.218645627
7535	1.055992704	0.509472111
55240	0.674427055	0.509720945
29842	-1.36602565	-1.715352353
51639	1.047678264	1.110795204
9540	0.664825879	0.696796805
5443	1.710846713	0.940824529
10254	-0.970274111	-1.875978273
1058	-1.934666598	-2.810675617
9595	-2.550987083	-2.329086265
90	-2.118290155	-0.509956315
85461	-3.208294297	-2.195911556
7781	0.430085152	0.915491439
4358	1.182325984	1.340303248
2976	-1.036446687	-2.37137258
8890	-1.18980068	-1.534139927
29959	-0.425012434	-0.580596579
9784	0.764214388	0.634695749
54760	0.934519539	2.093870311
64135	-0.991864681	-1.583559797
6209	1.297276756	1.326952901
25801	0.721886939	1.304510347
83444	-0.41126299	-0.77032135
374291	1.094858634	1.32694128
79745	-0.320478586	0.685231567
6711	0.666527124	0.270685675
550	0.873029292	0.703407702
57142	0.897942463	1.330623174
27429	0.003676293	-1.054267382
84695	1.125110066	1.971298433
1796	-1.637632739	-2.417314851
56655	1.448907807	1.73909642
55704	0.070772981	1.071731271
84128	-1.51658587	-2.352640072
2335	0.644255754	0.893454301
6772	0.839827915	1.064921814
2744	0.880106823	0.400395813
64895	-2.081946255	-2.467386378
55825	1.193587121	1.6803383
3485	1.998549773	0.998105551
9736	-0.55232681	-0.132320835
2677	0.990110795	1.235639922
23301	0.017526103	1.604942602
80219	-1.70279077	-3.290329312
9486	-1.887317749	-3.567209406
79031	0.454527309	0.650657622
25843	-1.720777055	-2.649481151
3336	0.839346014	0.471507072
55818	-1.897075605	-1.377680174
51652	0.942967688	1.404364792
7701	-1.55920224	-1.684419692
3554	0.608711436	1.607371967
7475	-1.390957751	-4.381648665
27013	-0.188738274	-1.008604885
80146	0.77685203	0.935999656
8576	0.985570262	0.699561496
3069	0.830488019	1.002823159
5510	0.743226773	0.995779015
10494	1.134130277	1.397918726
3398	1.575170292	1.408076862
9014	-1.652127804	-1.312857997
3241	0.586833698	0.973551039
57448	-1.471790864	-1.624692857
55041	0.745961863	0.950238374
26003	-1.127475783	-2.463961944
6801	-0.726394427	-0.623990125
10153	-2.050122058	-2.899519945
25797	1.390965658	1.448110838
8604	-0.300373512	-2.187061106
1746	6.037229006	6.357076508
1615	0.767672809	0.987952759
6382	1.136559543	0.837189408
5334	-0.42607152	-2.973939868
6509	0.33130059	0.684734101
6654	-2.29747668	-1.247070885
7456	-0.298223302	-0.519621103
4999	-1.313529005	-0.804512282
9167	1.31914436	1.262443098
5341	-0.476409974	-1.17444824
390	-2.785581412	-2.326773949
1386	-1.25629279	-0.221766905
63892	-0.229527855	-1.506184996
22848	-0.805829078	0.020734667
66008	-0.664792801	0.533227089
54980	-1.196500966	-1.485714399
7072	0.748074137	0.616780176
51449	1.032430412	2.224777948
2034	0.534416214	0.970387936
1820	-1.33937492	-2.274573859
7341	1.062161818	1.445449519
4780	-2.953041934	-3.395647331
2956	-2.14034349	-1.944095225
6697	1.379824474	1.186288162
607	-1.291829157	-0.793033992
23341	-0.903528513	-1.206900975
27101	0.900107756	0.614940883
6342	1.332249494	1.632375951
60676	1.089552404	3.525631892
9731	0.464619431	0.554535254
127428	-0.994959795	-1.141980915
9528	1.287132882	1.851050899
115353	-2.703844378	-2.362597757
23463	1.01047233	1.110990953
6146	1.459820673	1.660621175
5768	0.922344591	1.324664052
6814	-1.760364589	-3.17004631
148479	-4.296576478	-4.194400893
54206	-2.657322384	-0.164238154
11315	1.199078697	1.544454695
271	-0.619560283	-0.787089644
6429	-1.284374098	-1.908810309
51102	0.89866236	0.371880636
3749	0.589811962	1.258510284
80267	-0.456776067	-1.101389493
515	1.178429109	1.239321941
5906	0.784782277	1.465091519
3065	1.036942651	1.134281317
127544	-2.070051488	-2.773799342
10067	0.959601542	0.822121892
55223	-1.964922902	-3.495672338
55870	-1.291640662	-0.8468696
6421	-0.650176431	-1.227367669
58480	-1.846613274	-2.367503611
54856	-1.770004403	-2.29760946
9181	-1.457750869	-2.064890302
28956	1.269198513	1.482892184
4209	-2.661072424	-3.274201134
6723	1.153044424	1.161542814
26232	0.751990239	1.809859878
26270	0.777808646	0.405031431
81563	0.268075255	0.763316719
54823	-0.402419068	-1.411175187
10459	0.920442916	1.314117741
9829	-2.565750776	-4.076470596
3953	0.907782254	1.266124644
10625	-0.571574281	-1.012001385
90231	0.621869915	0.515320811
60672	-0.507185615	-0.863319764
9887	-0.072972585	0.408136701
4688	-0.433286114	-0.958665422
23169	-1.156994708	-0.311980274
1647	2.378635781	4.482339027
79971	1.323401903	2.288890244
7799	-1.595401451	-2.159319995
5997	1.098089219	1.479476682
51377	0.299104284	0.648126362
